Date,S&P 500 Price,S&P 500 Open,S&P 500 High,S&P 500 Low,S&P 500 Change %,10 Year Bond Price,10 Year Bond Open,10 Year Bond High,10 Year Bond Low,10 Year Bond Change %,2 Year Bond Price,2 Year Bond Open,2 Year Bond High,2 Year Bond Low,2 Year Bond Change %,US Inflation,US GDP,US Insterest,Global Inflation Rate,Global GDP,S&P 500 High - Price,S&P 500 Price -Low,S&P 500 High- Low,S&P 500 High - Open,S&P 500 Open - Low,10 Year Bond High - Price,10 Year Bond Price -Low,10 Year Bond High - Low,10 Year Bond High - Open,10 Year Bond Open - Low,2 Year Bond High - Price,2 Year Bond Price -Low,2 Year Bond High - Low,2 Year Bond High - Open,2 Year Bond Open - Low
7/10/2009,879.13,880.03,883.57,872.81,-0.004,2.563,2.563,2.563,2.563,0.0648,0.234,0.234,0.234,0.234,0,-1.484349,14448.88,0.16,-0.072151,60810,4.44,6.32,10.76,3.54,7.22,0,0,0,0,0,0,0,0,0,0
7/9/2009,882.68,881.28,887.86,878.45,0.0035,2.407,2.407,2.407,2.407,-0.0795,0.234,0.234,0.234,0.234,0,-1.484349,14448.88,0.16,-0.072151,60810,5.18,4.23,9.41,6.58,2.83,0,0,0,0,0,0,0,0,0,0
7/8/2009,879.56,881.9,886.8,869.32,-0.0017,2.615,2.615,2.615,2.615,0.0008,0.234,0.234,0.234,0.234,0.0174,-1.484349,14448.88,0.16,-0.072151,60810,7.24,10.24,17.48,4.9,12.58,0,0,0,0,0,0,0,0,0,0
7/7/2009,881.03,898.6,898.6,879.93,-0.0197,2.613,2.613,2.613,2.613,-0.0509,0.23,0.23,0.23,0.23,-0.0496,-1.484349,14448.88,0.16,-0.072151,60810,17.57,1.1,18.67,0,18.67,0,0,0,0,0,0,0,0,0,0
7/6/2009,898.72,894.27,898.72,886.36,0.0026,2.753,2.753,2.753,2.753,-0.014,0.242,0.242,0.242,0.242,0.0342,-1.484349,14448.88,0.16,-0.072151,60810,0,12.36,12.36,4.45,7.91,0,0,0,0,0,0,0,0,0,0
7/2/2009,896.42,921.24,921.24,896.42,-0.0291,2.792,2.792,2.792,2.792,-0.0552,0.234,0.234,0.234,0.234,0.0541,-1.484349,14448.88,0.16,-0.072151,60810,24.82,0,24.82,0,24.82,0,0,0,0,0,0,0,0,0,0
7/1/2009,923.33,920.82,931.92,920.82,0.0044,2.955,2.955,2.955,2.955,-0.0091,0.222,0.222,0.222,0.222,-0.0826,-1.484349,14448.88,0.16,-0.072151,60810,8.59,2.51,11.1,11.1,0,0,0,0,0,0,0,0,0,0,0
6/30/2009,919.32,927.15,930.01,912.86,-0.0085,2.982,2.982,2.982,2.982,0.0091,0.242,0.242,0.242,0.242,0.0522,-2.097161,14381.24,0.21,0.164482,60810,10.69,6.46,17.15,2.86,14.29,0,0,0,0,0,0,0,0,0,0
6/29/2009,927.23,919.86,927.99,916.18,0.0091,2.955,2.955,2.955,2.955,-0.0163,0.23,0.23,0.23,0.23,-0.0496,-2.097161,14381.24,0.21,0.164482,60810,0.76,11.05,11.81,8.13,3.68,0,0,0,0,0,0,0,0,0,0
6/26/2009,918.9,918.84,922,913.03,-0.0015,3.004,3.004,3.004,3.004,0.0135,0.242,0.242,0.242,0.242,-0.032,-2.097161,14381.24,0.21,0.164482,60810,3.1,5.87,8.97,3.16,5.81,0,0,0,0,0,0,0,0,0,0
6/25/2009,920.26,899.45,921.42,896.27,0.0214,2.964,2.964,2.964,2.964,-0.0166,0.25,0.25,0.25,0.25,-0.1468,-2.097161,14381.24,0.21,0.164482,60810,1.16,23.99,25.15,21.97,3.18,0,0,0,0,0,0,0,0,0,0
6/24/2009,900.94,896.31,910.85,896.31,0.0065,3.014,3.014,3.014,3.014,0.0283,0.293,0.293,0.293,0.293,-0.0639,-2.097161,14381.24,0.21,0.164482,60810,9.91,4.63,14.54,14.54,0,0,0,0,0,0,0,0,0,0,0
6/23/2009,895.1,893.46,898.69,888.86,0.0023,2.931,2.931,2.931,2.931,0.0184,0.313,0.313,0.313,0.313,0.083,-2.097161,14381.24,0.21,0.164482,60810,3.59,6.24,9.83,5.23,4.6,0,0,0,0,0,0,0,0,0,0
6/22/2009,893.04,918.13,918.13,893.04,-0.0306,2.878,2.878,2.878,2.878,-0.0144,0.289,0.289,0.289,0.289,0.1514,-2.097161,14381.24,0.21,0.164482,60810,25.09,0,25.09,0,25.09,0,0,0,0,0,0,0,0,0,0
6/19/2009,921.23,919.96,927.09,915.8,0.0031,2.92,2.92,2.92,2.92,0.0041,0.251,0.251,0.251,0.251,-0.1131,-2.097161,14381.24,0.21,0.164482,60810,5.86,5.43,11.29,7.13,4.16,0,0,0,0,0,0,0,0,0,0
6/18/2009,918.37,910.86,921.93,907.94,0.0084,2.908,2.908,2.908,2.908,-0.0152,0.283,0.283,0.283,0.283,0.0443,-2.097161,14381.24,0.21,0.164482,60810,3.56,10.43,13.99,11.07,2.92,0,0,0,0,0,0,0,0,0,0
6/17/2009,910.71,911.89,918.44,903.78,-0.0014,2.953,2.953,2.953,2.953,0.0239,0.271,0.271,0.271,0.271,0.0188,-2.097161,14381.24,0.21,0.164482,60810,7.73,6.93,14.66,6.55,8.11,0,0,0,0,0,0,0,0,0,0
6/16/2009,911.97,925.6,928,911.6,-0.0127,2.884,2.884,2.884,2.884,0.0024,0.266,0.266,0.266,0.266,-0.0148,-2.097161,14381.24,0.21,0.164482,60810,16.03,0.37,16.4,2.4,14,0,0,0,0,0,0,0,0,0,0
6/15/2009,923.72,942.45,942.45,919.65,-0.0238,2.877,2.877,2.877,2.877,-0.0161,0.27,0.27,0.27,0.27,0,-2.097161,14381.24,0.21,0.164482,60810,18.73,4.07,22.8,0,22.8,0,0,0,0,0,0,0,0,0,0
6/12/2009,946.21,943.44,946.3,935.66,0.0014,2.924,2.924,2.924,2.924,-0.035,0.27,0.27,0.27,0.27,0,-2.097161,14381.24,0.21,0.164482,60810,0.09,10.55,10.64,2.86,7.78,0,0,0,0,0,0,0,0,0,0
6/11/2009,944.89,939.04,956.23,939.04,0.0061,3.03,3.03,3.03,3.03,-0.0344,0.27,0.27,0.27,0.27,0.0037,-2.097161,14381.24,0.21,0.164482,60810,11.34,5.85,17.19,17.19,0,0,0,0,0,0,0,0,0,0,0
6/10/2009,939.15,942.73,949.77,927.97,-0.0035,3.138,3.138,3.138,3.138,0.009,0.269,0.269,0.269,0.269,-0.0427,-2.097161,14381.24,0.21,0.164482,60810,10.62,11.18,21.8,7.04,14.76,0,0,0,0,0,0,0,0,0,0
6/9/2009,942.43,940.35,946.92,936.15,0.0035,3.11,3.11,3.11,3.11,-0.0029,0.281,0.281,0.281,0.281,-0.0277,-2.097161,14381.24,0.21,0.164482,60810,4.49,6.28,10.77,6.57,4.2,0,0,0,0,0,0,0,0,0,0
6/8/2009,939.14,938.12,946.33,926.44,-0.001,3.119,3.119,3.119,3.119,-0.0252,0.289,0.289,0.289,0.289,-0.0493,-2.097161,14381.24,0.21,0.164482,60810,7.19,12.7,19.89,8.21,11.68,0,0,0,0,0,0,0,0,0,0
6/5/2009,940.09,945.67,951.69,934.13,-0.0025,3.2,3.2,3.2,3.2,0.0056,0.304,0.304,0.304,0.304,0.027,-2.097161,14381.24,0.21,0.164482,60810,11.6,5.96,17.56,6.02,11.54,0,0,0,0,0,0,0,0,0,0
6/4/2009,942.46,932.49,942.47,929.32,0.0115,3.182,3.182,3.182,3.182,0.007,0.296,0.296,0.296,0.296,0.1045,-2.097161,14381.24,0.21,0.164482,60810,0.01,13.14,13.15,9.98,3.17,0,0,0,0,0,0,0,0,0,0
6/3/2009,931.76,942.51,942.51,923.85,-0.0137,3.16,3.16,3.16,3.16,0.0125,0.268,0.268,0.268,0.268,0.0347,-2.097161,14381.24,0.21,0.164482,60810,10.75,7.91,18.66,0,18.66,0,0,0,0,0,0,0,0,0,0
6/2/2009,944.74,942.87,949.38,938.46,0.002,3.121,3.121,3.121,3.121,0.0287,0.259,0.259,0.259,0.259,0.0157,-2.097161,14381.24,0.21,0.164482,60810,4.64,6.28,10.92,6.51,4.41,0,0,0,0,0,0,0,0,0,0
6/1/2009,942.87,923.26,947.77,923.26,0.0258,3.034,3.034,3.034,3.034,0.0348,0.255,0.255,0.255,0.255,0.0851,-2.097161,14381.24,0.21,0.164482,60810,4.9,19.61,24.51,24.51,0,0,0,0,0,0,0,0,0,0,0
5/29/2009,919.14,907.02,920.02,903.56,0.0136,2.932,2.932,2.932,2.932,0.0212,0.235,0.235,0.235,0.235,-0.0486,-1.426776,14381.24,0.18,0.710586,60810,0.88,15.58,16.46,13,3.46,0,0,0,0,0,0,0,0,0,0
5/28/2009,906.83,892.96,909.45,887.6,0.0154,2.871,2.871,2.871,2.871,-0.0148,0.247,0.247,0.247,0.247,-0.0573,-1.426776,14381.24,0.18,0.710586,60810,2.62,19.23,21.85,16.49,5.36,0,0,0,0,0,0,0,0,0,0
5/27/2009,893.06,909.95,913.84,891.87,-0.019,2.914,2.914,2.914,2.914,-0.0221,0.262,0.262,0.262,0.262,0.048,-1.426776,14381.24,0.18,0.710586,60810,20.78,1.19,21.97,3.89,18.08,0,0,0,0,0,0,0,0,0,0
5/26/2009,910.33,887,911.76,881.46,0.0263,2.98,2.98,2.98,2.98,0,0.25,0.25,0.25,0.25,0.046,-1.426776,14381.24,0.18,0.710586,60810,1.43,28.87,30.3,24.76,5.54,0,0,0,0,0,0,0,0,0,0
5/22/2009,887,888.68,896.65,883.75,-0.0015,2.98,2.98,2.98,2.98,0.0081,0.239,0.239,0.239,0.239,0.0346,-1.426776,14381.24,0.18,0.710586,60810,9.65,3.25,12.9,7.97,4.93,0,0,0,0,0,0,0,0,0,0
5/21/2009,888.33,900.42,900.42,879.61,-0.0168,2.956,2.956,2.956,2.956,0.0041,0.231,0.231,0.231,0.231,0.0405,-1.426776,14381.24,0.18,0.710586,60810,12.09,8.72,20.81,0,20.81,0,0,0,0,0,0,0,0,0,0
5/20/2009,903.47,908.62,924.6,901.37,-0.0051,2.944,2.944,2.944,2.944,0.0062,0.222,0.222,0.222,0.222,0.099,-1.426776,14381.24,0.18,0.710586,60810,21.13,2.1,23.23,15.98,7.25,0,0,0,0,0,0,0,0,0,0
5/19/2009,908.13,909.67,916.39,905.22,-0.0017,2.926,2.926,2.926,2.926,-0.0138,0.202,0.202,0.202,0.202,0.0202,-1.426776,14381.24,0.18,0.710586,60810,8.26,2.91,11.17,6.72,4.45,0,0,0,0,0,0,0,0,0,0
5/18/2009,909.71,886.07,910,886.07,0.0304,2.967,2.967,2.967,2.967,-0.0426,0.198,0.198,0.198,0.198,0.2298,-1.426776,14381.24,0.18,0.710586,60810,0.29,23.64,23.93,23.93,0,0,0,0,0,0,0,0,0,0,0
5/15/2009,882.88,892.76,896.97,878.94,-0.0114,3.099,3.099,3.099,3.099,0.0385,0.161,0.161,0.161,0.161,0.0255,-1.426776,14381.24,0.18,0.710586,60810,14.09,3.94,18.03,4.21,13.82,0,0,0,0,0,0,0,0,0,0
5/14/2009,893.07,884.24,898.36,882.52,0.0104,2.984,2.984,2.984,2.984,0.0037,0.157,0.157,0.157,0.157,-0.0925,-1.426776,14381.24,0.18,0.710586,60810,5.29,10.55,15.84,14.12,1.72,0,0,0,0,0,0,0,0,0,0
5/13/2009,883.92,905.4,905.4,882.8,-0.0269,2.973,2.973,2.973,2.973,-0.008,0.173,0.173,0.173,0.173,-0.1036,-1.426776,14381.24,0.18,0.710586,60810,21.48,1.12,22.6,0,22.6,0,0,0,0,0,0,0,0,0,0
5/12/2009,908.35,910.52,915.57,896.46,-0.001,2.997,2.997,2.997,2.997,0.0173,0.193,0.193,0.193,0.193,0.0212,-1.426776,14381.24,0.18,0.710586,60810,7.22,11.89,19.11,5.05,14.06,0,0,0,0,0,0,0,0,0,0
5/11/2009,909.24,922.99,922.99,908.68,-0.0215,2.946,2.946,2.946,2.946,-0.018,0.189,0.189,0.189,0.189,-0.078,-1.426776,14381.24,0.18,0.710586,60810,13.75,0.56,14.31,0,14.31,0,0,0,0,0,0,0,0,0,0
5/8/2009,929.23,909.03,930.17,909.03,0.0241,3,3,3,3,0.001,0.205,0.205,0.205,0.205,-0.0191,-1.426776,14381.24,0.18,0.710586,60810,0.94,20.2,21.14,21.14,0,0,0,0,0,0,0,0,0,0,0
5/7/2009,907.39,919.58,929.58,901.36,-0.0132,2.997,2.997,2.997,2.997,0.002,0.209,0.209,0.209,0.209,0.2081,-1.426776,14381.24,0.18,0.710586,60810,22.19,6.03,28.22,10,18.22,0,0,0,0,0,0,0,0,0,0
5/6/2009,919.53,903.95,920.28,903.95,0.0174,2.991,2.991,2.991,2.991,-0.0132,0.173,0.173,0.173,0.173,-0.099,-1.426776,14381.24,0.18,0.710586,60810,0.75,15.58,16.33,16.33,0,0,0,0,0,0,0,0,0,0,0
5/5/2009,903.8,906.1,907.7,897.34,-0.0038,3.031,3.031,3.031,3.031,0.0296,0.192,0.192,0.192,0.192,-0.0588,-1.426776,14381.24,0.18,0.710586,60810,3.9,6.46,10.36,1.6,8.76,0,0,0,0,0,0,0,0,0,0
5/4/2009,907.24,879.21,907.85,879.21,0.0339,2.944,2.944,2.944,2.944,-0.0376,0.204,0.204,0.204,0.204,0.02,-1.426776,14381.24,0.18,0.710586,60810,0.61,28.03,28.64,28.64,0,0,0,0,0,0,0,0,0,0,0
5/1/2009,877.52,872.74,880.48,866.1,0.0054,3.059,3.059,3.059,3.059,-0.0008,0.2,0.2,0.2,0.2,-0.0196,-1.426776,14381.24,0.18,0.710586,60810,2.96,11.42,14.38,7.74,6.64,0,0,0,0,0,0,0,0,0,0
4/30/2009,872.81,876.59,888.7,868.51,-0.001,3.062,3.062,3.062,3.062,-0.0034,0.204,0.204,0.204,0.204,0.1087,-1.281436,14381.24,0.15,0.970495,60810,15.89,4.3,20.19,12.11,8.08,0,0,0,0,0,0,0,0,0,0
4/29/2009,873.64,856.85,882.06,856.85,0.0216,3.072,3.072,3.072,3.072,0.0042,0.184,0.184,0.184,0.184,-0.0936,-1.281436,14381.24,0.15,0.970495,60810,8.42,16.79,25.21,25.21,0,0,0,0,0,0,0,0,0,0,0
4/28/2009,855.16,854.48,864.48,847.12,-0.0027,3.059,3.059,3.059,3.059,-0.0233,0.203,0.203,0.203,0.203,0.0357,-1.281436,14381.24,0.15,0.970495,60810,9.32,8.04,17.36,10,7.36,0,0,0,0,0,0,0,0,0,0
4/27/2009,857.51,862.82,868.83,854.65,-0.0101,3.132,3.132,3.132,3.132,0.0051,0.196,0.196,0.196,0.196,-0.0531,-1.281436,14381.24,0.15,0.970495,60810,11.32,2.86,14.18,6.01,8.17,0,0,0,0,0,0,0,0,0,0
4/24/2009,866.23,853.91,871.8,853.91,0.0168,3.116,3.116,3.116,3.116,-0.0042,0.207,0.207,0.207,0.207,0.0561,-1.281436,14381.24,0.15,0.970495,60810,5.57,12.32,17.89,17.89,0,0,0,0,0,0,0,0,0,0,0
4/23/2009,851.92,844.62,852.87,835.45,0.0099,3.129,3.129,3.129,3.129,-0.0057,0.196,0.196,0.196,0.196,-0.0711,-1.281436,14381.24,0.15,0.970495,60810,0.95,16.47,17.42,8.25,9.17,0,0,0,0,0,0,0,0,0,0
4/22/2009,843.55,847.26,861.78,840.57,-0.0077,3.147,3.147,3.147,3.147,-0.0082,0.211,0.211,0.211,0.211,-0.0866,-1.281436,14381.24,0.15,0.970495,60810,18.23,2.98,21.21,14.52,6.69,0,0,0,0,0,0,0,0,0,0
4/21/2009,850.08,831.25,850.09,826.83,0.0213,3.173,3.173,3.173,3.173,-0.0035,0.231,0.231,0.231,0.231,0.0452,-1.281436,14381.24,0.15,0.970495,60810,0.01,23.25,23.26,18.84,4.42,0,0,0,0,0,0,0,0,0,0
4/20/2009,832.39,868.27,868.27,832.39,-0.0428,3.184,3.184,3.184,3.184,0.0225,0.221,0.221,0.221,0.221,0.078,-1.281436,14381.24,0.15,0.970495,60810,35.88,0,35.88,0,35.88,0,0,0,0,0,0,0,0,0,0
4/17/2009,869.6,865.18,875.63,860.87,0.005,3.114,3.114,3.114,3.114,-0.0105,0.205,0.205,0.205,0.205,0.0622,-1.281436,14381.24,0.15,0.970495,60810,6.03,8.73,14.76,10.45,4.31,0,0,0,0,0,0,0,0,0,0
4/16/2009,865.3,854.54,870.35,847.04,0.0155,3.147,3.147,3.147,3.147,-0.0069,0.193,0.193,0.193,0.193,-0.0052,-1.281436,14381.24,0.15,0.970495,60810,5.05,18.26,23.31,15.81,7.5,0,0,0,0,0,0,0,0,0,0
4/15/2009,852.06,839.44,852.93,835.58,0.0125,3.169,3.169,3.169,3.169,-0.0177,0.194,0.194,0.194,0.194,0,-1.281436,14381.24,0.15,0.970495,60810,0.87,16.48,17.35,13.49,3.86,0,0,0,0,0,0,0,0,0,0
4/14/2009,841.5,856.88,856.88,840.25,-0.0201,3.226,3.226,3.226,3.226,0.0222,0.194,0.194,0.194,0.194,0.0374,-1.281436,14381.24,0.15,0.970495,60810,15.38,1.25,16.63,0,16.63,0,0,0,0,0,0,0,0,0,0
4/13/2009,858.73,855.33,864.31,845.35,0.0025,3.156,3.156,3.156,3.156,-0.0177,0.187,0.187,0.187,0.187,-0.041,-1.281436,14381.24,0.15,0.970495,60810,5.58,13.38,18.96,8.98,9.98,0,0,0,0,0,0,0,0,0,0
4/9/2009,856.56,829.29,856.91,829.29,0.0381,3.213,3.213,3.213,3.213,0.0177,0.195,0.195,0.195,0.195,0,-1.281436,14381.24,0.15,0.970495,60810,0.35,27.27,27.62,27.62,0,0,0,0,0,0,0,0,0,0,0
4/8/2009,825.16,816.76,828.42,814.84,0.0118,3.157,3.157,3.157,3.157,0.0022,0.195,0.195,0.195,0.195,0.0598,-1.281436,14381.24,0.15,0.970495,60810,3.26,10.32,13.58,11.66,1.92,0,0,0,0,0,0,0,0,0,0
4/7/2009,815.55,834.12,834.12,814.53,-0.0239,3.15,3.15,3.15,3.15,-0.0006,0.184,0.184,0.184,0.184,0.0222,-1.281436,14381.24,0.15,0.970495,60810,18.57,1.02,19.59,0,19.59,0,0,0,0,0,0,0,0,0,0
4/6/2009,835.48,839.75,839.75,822.79,-0.0083,3.152,3.152,3.152,3.152,-0.0214,0.18,0.18,0.18,0.18,-0.1346,-1.281436,14381.24,0.15,0.970495,60810,4.27,12.69,16.96,0,16.96,0,0,0,0,0,0,0,0,0,0
4/3/2009,842.5,835.13,842.5,826.7,0.0097,3.221,3.221,3.221,3.221,-0.0092,0.208,0.208,0.208,0.208,-0.2121,-1.281436,14381.24,0.15,0.970495,60810,0,15.8,15.8,7.37,8.43,0,0,0,0,0,0,0,0,0,0
4/2/2009,834.38,814.53,845.61,814.53,0.0287,3.251,3.251,3.251,3.251,-0.0091,0.264,0.264,0.264,0.264,-0.0959,-1.281436,14381.24,0.15,0.970495,60810,11.23,19.85,31.08,31.08,0,0,0,0,0,0,0,0,0,0,0
4/1/2009,811.08,793.59,813.62,783.32,0.0166,3.281,3.281,3.281,3.281,-0.0027,0.292,0.292,0.292,0.292,0.1188,-1.281436,14381.24,0.15,0.970495,60810,2.54,27.76,30.3,20.03,10.27,0,0,0,0,0,0,0,0,0,0
3/31/2009,797.87,790.88,810.48,790.88,0.0131,3.29,3.29,3.29,3.29,-0.0078,0.261,0.261,0.261,0.261,-0.2139,-0.736886,14430.9,0.18,1.419663,60810,12.61,6.99,19.6,19.6,0,0,0,0,0,0,0,0,0,0,0
3/30/2009,787.53,809.07,809.07,779.81,-0.0348,3.316,3.316,3.316,3.316,-0.0122,0.332,0.332,0.332,0.332,0.0375,-0.736886,14430.9,0.18,1.419663,60810,21.54,7.72,29.26,0,29.26,0,0,0,0,0,0,0,0,0,0
3/27/2009,815.94,828.68,828.68,813.43,-0.0203,3.357,3.357,3.357,3.357,0.0145,0.32,0.32,0.32,0.32,-0.1467,-0.736886,14430.9,0.18,1.419663,60810,12.74,2.51,15.25,0,15.25,0,0,0,0,0,0,0,0,0,0
3/26/2009,832.86,814.06,832.98,814.06,0.0233,3.309,3.309,3.309,3.309,-0.0169,0.375,0.375,0.375,0.375,0.0446,-0.736886,14430.9,0.18,1.419663,60810,0.12,18.8,18.92,18.92,0,0,0,0,0,0,0,0,0,0,0
3/25/2009,813.88,806.81,826.78,791.37,0.0096,3.366,3.366,3.366,3.366,-0.0082,0.359,0.359,0.359,0.359,-0.1493,-0.736886,14430.9,0.18,1.419663,60810,12.9,22.51,35.41,19.97,15.44,0,0,0,0,0,0,0,0,0,0
3/24/2009,806.12,820.6,823.65,805.48,-0.0204,3.394,3.394,3.394,3.394,0,0.422,0.422,0.422,0.422,-0.0538,-0.736886,14430.9,0.18,1.419663,60810,17.53,0.64,18.17,3.05,15.12,0,0,0,0,0,0,0,0,0,0
3/23/2009,822.92,772.31,823.37,772.31,0.0708,3.394,3.394,3.394,3.394,-0.0041,0.446,0.446,0.446,0.446,0.1291,-0.736886,14430.9,0.18,1.419663,60810,0.45,50.61,51.06,51.06,0,0,0,0,0,0,0,0,0,0,0
3/20/2009,768.54,784.58,788.91,766.2,-0.0198,3.408,3.408,3.408,3.408,0.0128,0.395,0.395,0.395,0.395,-0.0505,-0.736886,14430.9,0.18,1.419663,60810,20.37,2.34,22.71,4.33,18.38,0,0,0,0,0,0,0,0,0,0
3/19/2009,784.04,797.92,803.24,781.82,-0.013,3.365,3.365,3.365,3.365,-0.0044,0.416,0.416,0.416,0.416,0.0639,-0.736886,14430.9,0.18,1.419663,60810,19.2,2.22,21.42,5.32,16.1,0,0,0,0,0,0,0,0,0,0
3/18/2009,794.35,776.01,803.04,765.64,0.0209,3.38,3.38,3.38,3.38,-0.0097,0.391,0.391,0.391,0.391,-0.0201,-0.736886,14430.9,0.18,1.419663,60810,8.69,28.71,37.4,27.03,10.37,0,0,0,0,0,0,0,0,0,0
3/17/2009,778.12,753.88,778.12,749.93,0.0321,3.413,3.413,3.413,3.413,-0.0237,0.399,0.399,0.399,0.399,0.064,-0.736886,14430.9,0.18,1.419663,60810,0,28.19,28.19,24.24,3.95,0,0,0,0,0,0,0,0,0,0
3/16/2009,753.89,758.84,774.53,753.37,-0.0035,3.496,3.496,3.496,3.496,0.011,0.375,0.375,0.375,0.375,0.0108,-0.736886,14430.9,0.18,1.419663,60810,20.64,0.52,21.16,15.69,5.47,0,0,0,0,0,0,0,0,0,0
3/13/2009,756.55,751.97,758.29,742.46,0.0077,3.458,3.458,3.458,3.458,-0.0097,0.371,0.371,0.371,0.371,0.0109,-0.736886,14430.9,0.18,1.419663,60810,1.74,14.09,15.83,6.32,9.51,0,0,0,0,0,0,0,0,0,0
3/12/2009,750.74,720.89,752.63,714.76,0.0407,3.492,3.492,3.492,3.492,-0.0265,0.367,0.367,0.367,0.367,0.0223,-0.736886,14430.9,0.18,1.419663,60810,1.89,35.98,37.87,31.74,6.13,0,0,0,0,0,0,0,0,0,0
3/11/2009,721.36,719.59,731.92,713.85,0.0024,3.587,3.587,3.587,3.587,0.0011,0.359,0.359,0.359,0.359,-0.0323,-0.736886,14430.9,0.18,1.419663,60810,10.56,7.51,18.07,12.33,5.74,0,0,0,0,0,0,0,0,0,0
3/10/2009,719.6,679.28,719.6,679.28,0.0637,3.583,3.583,3.583,3.583,0.0096,0.371,0.371,0.371,0.371,0.0451,-0.736886,14430.9,0.18,1.419663,60810,0,40.32,40.32,40.32,0,0,0,0,0,0,0,0,0,0,0
3/9/2009,676.53,680.76,695.27,672.88,-0.01,3.549,3.549,3.549,3.549,0,0.355,0.355,0.355,0.355,-0.0111,-0.736886,14430.9,0.18,1.419663,60810,18.74,3.65,22.39,14.51,7.88,0,0,0,0,0,0,0,0,0,0
3/6/2009,683.38,684.04,699.09,666.79,0.0012,3.549,3.549,3.549,3.549,0.0178,0.359,0.359,0.359,0.359,0,-0.736886,14430.9,0.18,1.419663,60810,15.71,16.59,32.3,15.05,17.25,0,0,0,0,0,0,0,0,0,0
3/5/2009,682.55,708.27,708.27,677.93,-0.0425,3.487,3.487,3.487,3.487,0.0181,0.359,0.359,0.359,0.359,-0.0911,-0.736886,14430.9,0.18,1.419663,60810,25.72,4.62,30.34,0,30.34,0,0,0,0,0,0,0,0,0,0
3/4/2009,712.87,698.6,724.12,698.6,0.0238,3.425,3.425,3.425,3.425,-0.0072,0.395,0.395,0.395,0.395,-0.1596,-0.736886,14430.9,0.18,1.419663,60810,11.25,14.27,25.52,25.52,0,0,0,0,0,0,0,0,0,0,0
3/3/2009,696.33,704.44,711.67,692.3,-0.0064,3.45,3.45,3.45,3.45,-0.0058,0.47,0.47,0.47,0.47,0.1033,-0.736886,14430.9,0.18,1.419663,60810,15.34,4.03,19.37,7.23,12.14,0,0,0,0,0,0,0,0,0,0
3/2/2009,700.82,729.57,729.57,699.7,-0.0466,3.47,3.47,3.47,3.47,0.0075,0.426,0.426,0.426,0.426,-0.0184,-0.736886,14430.9,0.18,1.419663,60810,28.75,1.12,29.87,0,29.87,0,0,0,0,0,0,0,0,0,0
2/27/2009,735.09,749.93,751.27,734.52,-0.0236,3.444,3.444,3.444,3.444,-0.0135,0.434,0.434,0.434,0.434,-0.0844,0.236191,14430.9,0.22,1.370592,60810,16.18,0.57,16.75,1.34,15.41,0,0,0,0,0,0,0,0,0,0
2/26/2009,752.83,765.76,779.42,751.75,-0.0158,3.491,3.491,3.491,3.491,0.0145,0.474,0.474,0.474,0.474,0.0194,0.236191,14430.9,0.22,1.370592,60810,26.59,1.08,27.67,13.66,14.01,0,0,0,0,0,0,0,0,0,0
2/25/2009,764.9,770.64,780.12,752.89,-0.0107,3.441,3.441,3.441,3.441,-0.0003,0.465,0.465,0.465,0.465,0,0.236191,14430.9,0.22,1.370592,60810,15.22,12.01,27.23,9.48,17.75,0,0,0,0,0,0,0,0,0,0
2/24/2009,773.14,744.69,775.49,744.69,0.0401,3.442,3.442,3.442,3.442,0.0103,0.465,0.465,0.465,0.465,-0.0333,0.236191,14430.9,0.22,1.370592,60810,2.35,28.45,30.8,30.8,0,0,0,0,0,0,0,0,0,0,0
2/23/2009,743.33,773.25,777.85,742.37,-0.0347,3.407,3.407,3.407,3.407,0.0158,0.481,0.481,0.481,0.481,0.2085,0.236191,14430.9,0.22,1.370592,60810,34.52,0.96,35.48,4.6,30.88,0,0,0,0,0,0,0,0,0,0
2/20/2009,770.05,775.87,778.69,754.25,-0.0114,3.354,3.354,3.354,3.354,0.0078,0.398,0.398,0.398,0.398,0.181,0.236191,14430.9,0.22,1.370592,60810,8.64,15.8,24.44,2.82,21.62,0,0,0,0,0,0,0,0,0,0
2/19/2009,778.94,787.91,797.58,777.03,-0.012,3.328,3.328,3.328,3.328,-0.0012,0.337,0.337,0.337,0.337,-0.0371,0.236191,14430.9,0.22,1.370592,60810,18.64,1.91,20.55,9.67,10.88,0,0,0,0,0,0,0,0,0,0
2/18/2009,788.42,791.06,796.17,780.43,-0.001,3.332,3.332,3.332,3.332,0.0196,0.35,0.35,0.35,0.35,-0.0642,0.236191,14430.9,0.22,1.370592,60810,7.75,7.99,15.74,5.11,10.63,0,0,0,0,0,0,0,0,0,0
2/17/2009,789.17,818.61,818.61,789.17,-0.0456,3.268,3.268,3.268,3.268,0.0034,0.374,0.374,0.374,0.374,0.0108,0.236191,14430.9,0.22,1.370592,60810,29.44,0,29.44,0,29.44,0,0,0,0,0,0,0,0,0,0
2/13/2009,826.84,833.95,839.43,825.21,-0.01,3.257,3.257,3.257,3.257,0.0204,0.37,0.37,0.37,0.37,-0.0133,0.236191,14430.9,0.22,1.370592,60810,12.59,1.63,14.22,5.48,8.74,0,0,0,0,0,0,0,0,0,0
